token_idx,sentiment_label
"[105, 1444, 21, 146, 638, 1465, 102, 58, 4941, 134, 2811, 1907, 272, 4562, 1, 3335, 1120, 3757, 226, 1257, 5, 1, 9599, 989, 90, 4942, 3210, 146, 4943, 1631, 229, 356, 12, 1933, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[1, 1456, 104, 551, 103, 110, 68, 1828, 2098, 31, 2109, 35, 155, 1589, 701, 936, 250, 2345, 535, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[457, 701, 525, 3, 559, 2307, 12, 876, 4769, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[27, 1893, 252, 210, 1351, 183, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[345, 9599, 12, 882, 4959, 2599, 194, 2261, 4960, 5, 453, 936, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[308, 2950, 2315, 12, 446, 4966, 5, 56, 662, 134, 297, 12, 757, 3775, 374, 1, 2327, 4967, 9, 272, 53, 1390, 76, 6, 4968, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[52, 53, 532, 17, 2698, 31, 1, 382, 53, 1221, 250, 74, 12, 2017, 120, 5, 662, 74, 4975, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[1, 251, 3, 2307, 2658, 12, 4656, 31, 560, 215, 3614, 12, 9599, 1, 3005, 4011, 142, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[4322, 110, 2830, 1078, 31, 2245, 1227, 3284, 4978, 3705, 12, 17, 9599, 31, 1242, 686, 100, 476, 1862, 3, 17, 361, 425, 272, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[78, 31, 1, 355, 2275, 786, 57, 31, 368, 811, 110, 81, 288, 4985, 114, 4986, 229, 9599, 681, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[1, 79, 1490, 3661, 374, 87, 1, 936, 65, 1, 1574, 3, 4992, 684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[114, 4046, 5, 3942, 9, 762, 980, 5000, 134, 3, 13, 67, 609, 13, 95, 17, 198, 12, 3950, 434, 84, 1, 1932, 31, 2832, 230, 104, 633, 26, 189, 77, 9599, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[4286, 5001, 9, 429, 65, 1, 618, 9599, 9599, 3, 5002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[74, 3, 173, 1943, 40, 211, 31, 146, 268, 916, 50, 211, 31, 1, 613, 4852, 74, 2675, 1508, 13, 4851, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[2287, 105, 9599, 5, 1, 9599, 9599, 13, 1, 3605, 5, 4401, 3, 247, 17, 2701, 3605, 26, 105, 190, 5, 662, 110, 453, 862, 653, 189, 1598, 5022, 9, 5023, 745, 31, 379, 5, 6, 5024, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[74, 9, 2026, 5, 680, 50, 74, 9, 17, 2363, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[1, 355, 567, 1908, 5, 1566, 4214, 548, 188, 12, 1, 5031, 5032, 185, 3896, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[2559, 3, 1, 355, 14, 9, 551, 114, 185, 12, 9599, 3, 3670, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[952, 441, 952, 1145, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[74, 3, 1833, 50, 1186, 2216, 5, 4554, 3, 5040, 12, 858, 5041, 5, 1, 5042, 31, 146, 936, 3, 144, 799, 12, 439, 5043, 5044, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[68, 966, 5055, 621, 78, 13, 9, 2721, 114, 606, 12, 17, 2628, 5056, 188, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[1, 1656, 609, 1487, 1, 158, 12, 1, 9599, 1884, 5, 1, 1784, 12, 335, 1189, 429, 226, 5057, 4447, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[17, 1261, 775, 251, 13, 443, 247, 6, 1, 994, 1575, 79, 5, 6, 619, 5058, 226, 1, 9599, 1205, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[5061, 3, 411, 65, 335, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[17, 9599, 1050, 1340, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[678, 675, 4475, 324, 9599, 79, 535, 21, 146, 9599, 3122, 2565, 1, 5064, 31, 1, 5065, 3788, 3789, 5066, 65, 68, 4557, 1198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[5069, 3, 1553, 12, 169, 905, 12, 130, 17, 2556, 272, 110, 17, 2410, 605, 31, 1227, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[65, 5080, 12, 5081, 12, 5082, 458, 65, 74, 807, 9599, 185, 3896, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[1, 79, 95, 68, 964, 5083, 4008, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[110, 5115, 5116, 1591, 5117, 104, 9599, 84, 1, 4900, 31, 2386, 110, 68, 9599, 1826, 31, 2081, 9599, 12, 110, 1734, 1050, 5118, 135, 853, 282, 3802, 5119, 226, 17, 1365, 605, 229, 141, 467, 374, 556, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[17, 169, 3696, 101, 13, 5122, 68, 545, 2510, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[4095, 104, 17, 720, 229, 981, 859, 1, 79, 860, 2054, 124, 1, 5130, 31, 500, 12, 1, 1582, 202, 3, 1242, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[248, 135, 1956, 226, 1, 184, 5131, 204, 134, 3, 17, 5132, 516, 70, 13, 3, 40, 1651, 1109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[99, 1, 355, 733, 70, 308, 3172, 102, 879, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[3043, 9, 3350, 3, 3134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[17, 2536, 620, 1490, 656, 356, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[17, 5152, 3157, 1956, 1883, 3993, 519, 31, 356, 12, 4088, 9, 994, 82, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[5154, 740, 78, 31, 1, 355, 544, 959, 31, 1, 673, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[17, 1065, 31, 17, 255, 840, 859, 13, 113, 253, 5, 6, 119, 214, 12, 5159, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[1659, 65, 78, 31, 1, 673, 9, 173, 964, 70, 1999, 5160, 146, 222, 4400, 229, 74, 314, 74, 1695, 53, 5, 3407, 9599, 141, 17, 70, 39, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[875, 110, 71, 686, 12, 4557, 1645, 3522, 3, 17, 938, 79, 110, 921, 4837, 17, 3093, 4605, 5, 1104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[17, 636, 31, 1883, 12, 5198, 585, 2386, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[512, 1325, 323, 235, 3827, 3, 17, 183, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[5203, 734, 3722, 134, 255, 609, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[308, 5205, 1829, 144, 215, 61, 74, 87, 807, 12, 5206, 242, 781, 50, 5207, 5, 74, 1299, 17, 592, 31, 146, 2515, 743, 1829, 9599, 65, 1, 5208, 5209, 1299, 117, 1, 3275, 31, 146, 5210, 5211, 117, 146, 1222, 2527, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[17, 2172, 905, 1882, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[1, 1242, 2386, 12, 3816, 936, 410, 134, 17, 829, 3954, 391, 229, 134, 1232, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[74, 9, 3700, 1572, 3296, 618, 12, 5234, 5235, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[74, 3, 1610, 136, 137, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[17, 70, 13, 559, 4600, 1, 157, 12, 114, 146, 2046, 302, 1487, 1, 158, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[1, 9599, 1035, 3494, 2885, 420, 479, 5, 5246, 1, 5165, 692, 374, 1, 5247, 186, 134, 3284, 79, 17, 1171, 229, 230, 235, 5248, 9599, 5, 1459, 5249, 4090, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[74, 3, 247, 479, 1956, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[74, 9, 17, 5254, 5255, 79, 5256, 110, 87, 1, 1834, 1893, 720, 2537, 9599, 1, 2232, 31, 282, 5203, 2701, 3723, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[5259, 12, 2115, 370, 559, 1002, 12, 1, 400, 31, 1, 202, 3, 3809, 5255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[17, 1242, 12, 1435, 519, 31, 1283, 5263, 110, 2401, 12, 1728, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[110, 26, 768, 1, 3651, 17, 1751, 272, 31, 250, 12, 4625, 926, 135, 226, 17, 295, 4909, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[17, 5268, 107, 70, 13, 2151, 53, 39, 497, 426, 235, 3372, 50, 652, 1983, 12, 87, 652, 4984, 56, 110, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[135, 202, 12, 135, 2103, 17, 762, 609, 110, 522, 815, 1286, 5, 1358, 74, 235, 375, 2144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[17, 5270, 4150, 229, 196, 797, 31, 859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[2115, 410, 17, 82, 4565, 65, 1, 794, 31, 134, 425, 9599, 5273, 5274, 171, 443, 40, 6, 5275, 1272, 2386, 50, 104, 17, 36, 158, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[301, 9, 100, 454, 5, 2090, 5280, 110, 1, 5281, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[1683, 2526, 693, 5, 1, 4899, 114, 17, 1327, 12, 1857, 974, 12, 75, 76, 5282, 210, 110, 5283, 222, 26, 224, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
