token_idx,sentiment_label
"[114, 3, 71, 17, 10, 791, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[69, 9, 939, 535, 1245, 101, 284, 34, 2094, 25, 89, 34, 346, 2095, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[123, 2561, 234, 93, 2354, 69, 357, 1537, 196, 89, 128, 140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[483, 1988, 2616, 89, 2617, 12, 2354, 12, 554, 17, 56, 922, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[101, 2640, 8423, 83, 286, 939, 500, 30, 196, 1, 151, 500, 1500, 9, 1134, 278, 244, 327, 2407, 2641, 128, 2642, 12, 1302, 9, 2376, 8423, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[346, 30, 1, 65, 9, 501, 2643, 93, 1, 2644, 2645, 30, 2646, 12, 8423, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[391, 8423, 1434, 322, 837, 2647, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[346, 30, 69, 155, 202, 1, 2761, 8423, 591, 305, 128, 1340, 182, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[3060, 1891, 405, 60, 63, 683, 3061, 12, 2907, 30, 3062, 3063, 93, 1, 8423, 2364, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[17, 3066, 575, 65, 96, 128, 3067, 63, 1576, 30, 1, 3068, 13, 8423, 1, 2332, 8423, 30, 1, 3069, 9, 1, 115, 9, 342, 83, 17, 123, 890, 69, 122, 196, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[1138, 5, 69, 101, 50, 1, 3069, 9, 1, 1344, 614, 3, 17, 355, 914, 30, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[3134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[3484, 3485, 582, 1787, 89, 1, 3486, 196, 1720, 115, 2915, 1329, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[82, 1506, 3559, 152, 60, 1, 8423, 2955, 147, 8423, 202, 1, 1647, 12, 8423, 221, 93, 1, 3560, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[101, 1391, 69, 25, 39, 69, 9, 73, 30, 1, 151, 606, 2254, 405, 556, 2812, 773, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[17, 3715, 753, 13, 3198, 128, 2685, 30, 1001, 49, 17, 3716, 49, 17, 3717, 12, 5, 107, 355, 1177, 1, 3718, 3719, 2076, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[1, 8423, 8423, 30, 3766, 12, 128, 3767, 3768, 12, 8423, 30, 3769, 922, 12, 898, 266, 16, 69, 17, 355, 452, 5, 585, 89, 977, 12, 1917, 5, 8423, 1163, 60, 533, 0, 0, 0, 0, 0, 0, 0]",1
"[196, 165, 147, 4058, 2292, 326, 706, 8423, 1363, 114, 281, 39, 1030, 50, 1, 4059, 4060, 30, 4061, 233, 69, 3, 298, 257, 13, 19, 1, 8423, 113, 8423, 164, 2076, 391, 104, 196, 63, 4062, 0, 0, 0]",1
"[17, 978, 4294, 202, 3694, 52, 13, 728, 511, 677, 5, 6, 4295, 114, 73, 3, 17, 1204, 12, 2708, 12, 1085, 973, 219, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[69, 83, 84, 21, 17, 207, 1193, 13, 322, 1178, 466, 5, 6, 4296, 2573, 93, 1, 3253, 2174, 4297, 30, 204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[63, 8423, 802, 920, 13, 8423, 128, 2862, 208, 668, 459, 25, 8423, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[17, 283, 4298, 3049, 30, 86, 65, 674, 219, 12, 1767, 2675, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[1, 4299, 8423, 53, 680, 326, 688, 2194, 534, 69, 155, 5, 8423, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[69, 9, 1329, 93, 4300, 2182, 13, 8423, 13, 322, 4301, 196, 1767, 392, 1425, 1468, 81, 2996, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[17, 1211, 4302, 65, 93, 2764, 1, 307, 93, 320, 2042, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[4174, 1257, 3, 63, 1691, 9, 65, 1298, 12, 4303, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[556, 4304, 1183, 202, 114, 10, 2240, 30, 4305, 477, 60, 556, 2829, 556, 266, 89, 8423, 1186, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[196, 4306, 30, 1622, 113, 1152, 2838, 3, 34, 2235, 89, 1132, 8423, 69, 9, 50, 4307, 12, 15, 5, 3708, 3371, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[123, 9, 124, 34, 2306, 126, 1, 821, 3, 391, 4308, 5, 1914, 657, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[63, 1313, 4309, 4310, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[47, 48, 457, 60, 341, 4311, 5, 52, 60, 48, 322, 395, 318, 12, 1, 523, 2693, 30, 856, 1918, 3703, 48, 752, 48, 457, 96, 1, 536, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[4312, 4249, 720, 160, 202, 1269, 12, 556, 1167, 1168, 165, 147, 4313, 69, 164, 53, 63, 4314, 5, 2685, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[998, 9, 2749, 12, 151, 415, 65, 93, 160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[69, 9, 17, 3468, 3512, 50, 165, 8423, 8423, 82, 93, 1, 665, 295, 30, 8423, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[114, 2834, 920, 3, 60, 1318, 60, 69, 3, 3503, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[84, 3312, 21, 128, 548, 1282, 81, 53, 4315, 114, 2466, 1654, 240, 3989, 1, 2925, 978, 3306, 305, 1107, 5, 1, 8423, 1106, 147, 4316, 2843, 128, 4317, 1431, 196, 308, 12, 1669, 0, 0, 0, 0, 0, 0]",1
"[1, 4318, 219, 3213, 4319, 305, 548, 43, 4320, 156, 1027, 8423, 12, 3258, 4067, 954, 122, 1, 4321, 30, 2235, 1445, 4322, 156, 17, 207, 2254, 1535, 12, 1243, 1278, 4323, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[1, 1273, 83, 939, 82, 89, 63, 1591, 1826, 30, 1831, 34, 137, 1391, 688, 821, 218, 2994, 460, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[448, 1, 591, 322, 2833, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[1693, 1537, 327, 600, 4070, 12, 8423, 4324, 180, 66, 1104, 156, 729, 13, 151, 4325, 675, 8423, 89, 1658, 4326, 1067, 4327, 12, 606, 911, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[395, 688, 8423, 3, 600, 2012, 12, 770, 4175, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[26, 3881, 220, 188, 1188, 158, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[782, 1, 8423, 1571, 107, 3821, 3, 17, 65, 13, 1147, 821, 1031, 1787, 1298, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[296, 8423, 12, 776, 4328, 2277, 170, 1979, 4329, 5, 391, 821, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[998, 954, 14, 38, 8423, 275, 30, 165, 2020, 8423, 161, 529, 1011, 396, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[17, 56, 115, 89, 17, 1217, 4330, 600, 93, 2938, 30, 12, 84, 4331, 425, 1, 3084, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[305, 79, 306, 17, 8423, 12, 1168, 5, 1085, 4332, 1, 632, 698, 147, 164, 6, 1190, 5, 1, 3431, 30, 391, 3432, 305, 1, 4333, 1298, 251, 69, 453, 155, 104, 60, 17, 1404, 4334, 218, 219, 0, 0]",0
"[556, 2610, 2020, 12, 384, 4335, 5, 51, 565, 114, 264, 12, 656, 3321, 326, 1, 2241, 4336, 9, 240, 48, 1818, 71, 6, 4337, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[17, 2679, 3828, 219, 3, 453, 17, 3828, 219, 12, 4338, 30, 1, 4339, 1818, 71, 6, 1572, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[722, 4340, 3331, 34, 4341, 202, 460, 52, 12, 4342, 466, 4343, 2694, 30, 675, 13, 69, 563, 71, 537, 101, 3096, 63, 975, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[47, 48, 457, 17, 2372, 30, 1, 2606, 48, 1079, 218, 69, 12, 1753, 99, 5, 565, 69, 4344, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[556, 164, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[69, 390, 1, 2550, 9, 463, 3105, 30, 8423, 8423, 2094, 678, 96, 123, 8423, 8423, 351, 250, 3305, 30, 483, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[1, 219, 3, 2012, 4345, 12, 4070, 30, 477, 193, 3179, 12, 8423, 1, 2659, 3546, 124, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[69, 3, 214, 17, 4346, 5, 1, 2199, 12, 45, 30, 1, 4347, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[3815, 89, 2486, 934, 30, 1962, 1086, 2887, 4348, 3257, 12, 17, 8423, 30, 1217, 591, 79, 414, 1830, 3, 17, 313, 575, 240, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[1142, 9, 877, 5, 4349, 12, 1200, 357, 17, 886, 30, 69, 4350, 4351, 8423, 9, 1685, 304, 60, 1, 4352, 4353, 326, 8423, 3482, 477, 60, 346, 60, 4354, 1661, 9, 8423, 0, 0, 0, 0, 0, 0, 0]",1
"[1112, 70, 71, 1175, 1, 1436, 4355, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[1200, 781, 2994, 1278, 5, 570, 391, 4356, 2085, 12, 4357, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[73, 30, 1, 307, 1988, 685, 52, 30, 320, 2042, 89, 180, 255, 4358, 93, 4359, 196, 8423, 586, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[1, 308, 30, 17, 263, 147, 83, 2380, 1127, 96, 1, 140, 30, 250, 219, 12, 1533, 193, 5, 105, 922, 2806, 318, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[1358, 8423, 3024, 93, 1, 141, 30, 1, 1524, 12, 105, 326, 848, 4360, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[83, 17, 1093, 4361, 3928, 12, 4362, 17, 887, 1826, 30, 1240, 772, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[232, 101, 145, 1318, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[17, 313, 1962, 1059, 13, 1222, 48, 8423, 326, 1, 2340, 8423, 30, 128, 3930, 1674, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[1, 115, 4363, 5, 6, 379, 1596, 12, 529, 49, 122, 96, 1489, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[1, 4364, 5, 149, 69, 4365, 3, 1378, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[1, 115, 1303, 3221, 326, 122, 1, 821, 60, 1, 1379, 3, 4366, 589, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[265, 39, 196, 2209, 1363, 114, 237, 837, 379, 8423, 3417, 753, 2673, 17, 512, 347, 1948, 8423, 1, 4367, 30, 1, 699, 4368, 115, 2778, 511, 512, 4369, 5, 4370, 8423, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[60, 2219, 12, 4371, 60, 1, 95, 3, 614, 3, 63, 1471, 30, 2232, 93, 1, 308, 30, 1, 548, 4372, 3225, 13, 1222, 1, 115, 3912, 93, 63, 1525, 912, 4373, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[93, 4374, 5, 3479, 9, 661, 852, 4375, 114, 3, 13, 62, 518, 13, 74, 17, 174, 12, 3488, 372, 156, 1, 1668, 30, 2488, 197, 83, 543, 25, 164, 72, 8423, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[8423, 4376, 9, 367, 60, 1, 527, 8423, 8423, 3, 4377, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[202, 1, 2784, 4378, 30, 1, 2210, 4379, 4347, 9, 1420, 1537, 1, 2070, 48, 38, 72, 1, 218, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[3614, 1889, 2376, 4380, 322, 1, 4381, 1251, 114, 12, 4240, 460, 1771, 126, 2194, 12, 4382, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[13, 69, 1079, 1753, 6, 1, 307, 12, 151, 3087, 753, 30, 1, 3609, 2243, 4383, 1447, 84, 30, 1, 4383, 21, 1, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[4384, 175, 115, 281, 6, 351, 63, 532, 30, 1, 8423, 30, 4075, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[1, 65, 3, 1605, 379, 1269, 12, 752, 668, 93, 275, 347, 8423, 128, 789, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[4057, 17, 2889, 1424, 8423, 4385, 4386, 8423, 2769, 4387, 4388, 9, 274, 3862, 1086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[69, 3, 151, 1680, 39, 189, 30, 128, 236, 803, 101, 189, 30, 1, 522, 4237, 69, 2352, 1907, 13, 4236, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[69, 9, 39, 17, 355, 1832, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[1996, 84, 8423, 5, 1, 8423, 8423, 13, 1, 3170, 5, 4389, 3, 214, 17, 2376, 3170, 25, 84, 166, 5, 565, 89, 391, 756, 1186, 164, 1398, 4390, 9, 4391, 644, 30, 4099, 5, 6, 4392, 0, 0, 0]",1
"[2563, 2991, 114, 837, 146, 240, 89, 575, 3540, 25, 4393, 2218, 4394, 3804, 202, 1325, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[922, 221, 3, 3834, 518, 668, 275, 30, 1, 1871, 238, 89, 1, 785, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[69, 9, 17, 1204, 8423, 4395, 4396, 13, 670, 937, 2628, 60, 116, 60, 1, 2391, 30, 937, 4397, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[69, 9, 4398, 5, 585, 101, 69, 9, 17, 2057, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[1, 307, 485, 1655, 5, 1371, 3726, 474, 163, 12, 1, 4399, 4400, 160, 3437, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[123, 4401, 114, 542, 1367, 115, 202, 327, 899, 17, 4402, 30, 8423, 8423, 3, 4219, 9, 330, 5, 1445, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
